pres12,coninc,race,hispanic
 2,4.98825000000000000e+04, 1, 1
 2,1.01612500000000000e+04, 1, 1
 1,7.39000000000000000e+04, 1, 1
 1,2.03225000000000000e+04, 1, 2
 2,3.32550000000000000e+04, 1, 1
 2,3.32550000000000000e+04, 1, 1
 2,1.57037500000000000e+04, 1, 1
 2,8.86800000000000000e+04, 1, 1
 2,4.06450000000000000e+04, 1, 1
 2,4.06450000000000000e+04, 1, 1
 2,1.60742217849999986e+05, 1, 1
 1,4.98825000000000000e+04, 1, 1
 2,6.65100000000000000e+03, 1, 1
 2,1.60742217849999986e+05, 1, 1
 1,7.39000000000000000e+04, 1, 1
 3,2.40175000000000000e+04, 1, 1
 3,4.06450000000000000e+04, 1, 1
 3,4.06450000000000000e+04, 1, 1
 2,3.32550000000000000e+04, 1, 1
 2,7.39000000000000000e+04, 1, 1
 1,4.06450000000000000e+03, 1, 1
 2,6.09675000000000000e+04, 1, 1
 2,4.06450000000000000e+04, 1, 1
 1,2.03225000000000000e+04, 1, 1
 1,1.20087500000000000e+04, 1, 1
 1,2.40175000000000000e+04, 1, 1
 2,7.39000000000000000e+04, 1, 1
 2,6.65100000000000000e+03, 1, 1
 1,3.32550000000000000e+04, 1, 1
 4,2.40175000000000000e+04, 1, 1
 2,1.57037500000000000e+04, 1, 1
 2,4.06450000000000000e+04, 1, 1
 2,1.03460000000000000e+05, 1, 1
 2,2.40175000000000000e+04, 1, 1
 2,3.32550000000000000e+04, 1, 1
 2,8.86800000000000000e+04, 1, 1
 1,8.31375000000000000e+03, 1, 1
 1,2.03225000000000000e+04, 1, 1
 2,7.39000000000000000e+04, 1,30
 2,4.06450000000000000e+04, 1, 1
 1,8.86800000000000000e+04, 2, 1
 2,8.86800000000000000e+04, 1, 1
 1,4.98825000000000000e+04, 2, 1
 1,4.98825000000000000e+04, 2, 1
 2,6.09675000000000000e+04, 1, 1
 1,2.40175000000000000e+04, 1, 1
 1,3.32550000000000000e+04, 3, 1
 1,2.40175000000000000e+04, 1, 1
 1,8.31375000000000000e+03, 3, 1
 2,2.03225000000000000e+04, 1, 1
 1,4.06450000000000000e+04, 1, 1
 2,6.09675000000000000e+04, 1, 1
 2,8.31375000000000000e+03, 1, 1
 2,4.06450000000000000e+04, 1, 1
 2,2.77125000000000000e+04, 1, 1
 2,6.09675000000000000e+04, 1, 1
 1,1.75512500000000000e+04, 3, 1
 1,4.06450000000000000e+04, 1, 1
 1,4.98825000000000000e+04, 1, 2
 1,1.01612500000000000e+04, 3, 1
 1,1.38562500000000000e+04, 1, 1
 1,8.86800000000000000e+04, 1, 1
 2,4.06450000000000000e+04, 1, 1
 1,1.60742217849999986e+05, 1, 1
 2,7.39000000000000000e+04, 1, 1
 2,4.98825000000000000e+04, 1, 1
 2,2.77125000000000000e+04, 1, 1
 1,3.32550000000000000e+04, 1, 1
 1,2.77125000000000000e+04, 1, 1
 2,4.06450000000000000e+04, 1, 1
 1,6.09675000000000000e+04, 1, 1
 2,6.09675000000000000e+04, 1, 1
 1,3.32550000000000000e+04, 1, 1
 1,2.77125000000000000e+04, 1, 1
 1,7.39000000000000000e+04, 1, 1
 2,6.09675000000000000e+04, 1, 1
 1,7.39000000000000000e+04, 1, 1
 2,4.98825000000000000e+04, 1, 1
 1,4.98825000000000000e+04, 1, 1
 2,3.32550000000000000e+04, 1, 1
 2,4.98825000000000000e+04, 1, 1
 1,1.60742217849999986e+05, 1, 1
 1,6.09675000000000000e+04, 1, 1
 2,1.60742217849999986e+05, 1, 1
 2,6.09675000000000000e+04, 1, 1
 3,7.39000000000000000e+04, 1, 1
 2,1.60742217849999986e+05, 1, 1
 1,8.31375000000000000e+03, 1, 1
 1,2.77125000000000000e+04, 1, 1
 1,6.09675000000000000e+04, 1, 1
 2,1.60742217849999986e+05, 1, 1
 1,1.75512500000000000e+04, 2, 1
 1,1.57037500000000000e+04, 2, 1
 1,6.65100000000000000e+03, 2, 1
 1,2.58650000000000000e+03, 2, 1
 1,8.31375000000000000e+03, 2, 1
 1,8.31375000000000000e+03, 2, 1
 2,1.38562500000000000e+04, 1, 1
 1,1.20087500000000000e+04, 2, 1
 2,3.32550000000000000e+04, 1, 1
 1,4.06450000000000000e+04, 2, 1
 1,2.03225000000000000e+04, 2, 1
 1,1.57037500000000000e+04, 2, 1
 2,6.09675000000000000e+04, 1, 1
 1,2.03225000000000000e+04, 2, 1
 2,2.03225000000000000e+04, 1, 1
 2,1.75512500000000000e+04, 1, 1
 1,4.06450000000000000e+04, 2, 1
 2,8.31375000000000000e+03, 1, 1
 2,2.03225000000000000e+04, 1, 1
 2,4.06450000000000000e+04, 1, 1
 1,3.32550000000000000e+04, 2, 1
 1,2.40175000000000000e+04, 2, 1
 1,4.06450000000000000e+04, 1, 1
 2,1.60742217849999986e+05, 1, 1
 1,4.98825000000000000e+04, 1, 1
 1,6.65100000000000000e+03, 2, 1
 1,4.06450000000000000e+04, 2, 1
 2,1.01612500000000000e+04, 1, 1
 2,1.75512500000000000e+04, 1, 1
 2,7.39000000000000000e+04, 1, 1
 2,2.03225000000000000e+04, 1, 1
 1,1.47800000000000000e+03, 2, 1
 1,2.03225000000000000e+04, 2, 1
 1,1.01612500000000000e+04, 2, 1
 1,2.03225000000000000e+04, 1, 1
 2,1.38562500000000000e+04, 1, 1
 2,6.09675000000000000e+04, 1, 1
 2,2.40175000000000000e+04, 1, 1
 4,6.65100000000000000e+03, 1, 1
 2,2.77125000000000000e+04, 1, 1
 2,8.31375000000000000e+03, 1, 1
 1,2.40175000000000000e+04, 1, 1
 1,3.32550000000000000e+04, 1, 1
 1,4.98825000000000000e+04, 1, 1
 1,6.09675000000000000e+04, 1, 1
 1,4.06450000000000000e+04, 1, 1
 2,3.32550000000000000e+04, 1, 1
 2,2.40175000000000000e+04, 1, 1
 1,6.09675000000000000e+04, 1, 1
 2,7.39000000000000000e+04, 1, 1
 1,6.09675000000000000e+04, 1, 1
 1,6.09675000000000000e+04, 1, 1
 1,7.39000000000000000e+04, 1, 1
 1,3.32550000000000000e+04, 1, 1
 2,3.32550000000000000e+04, 1, 1
 1,4.98825000000000000e+04, 1, 1
 2,3.32550000000000000e+04, 1, 1
 1,3.32550000000000000e+04, 1, 1
 1,2.03225000000000000e+04, 1, 1
 3,1.63843846980000002e+05, 1, 1
 1,3.99300000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,4.90050000000000000e+04, 1, 1
 2,4.90050000000000000e+04, 1, 1
 1,6.53400000000000000e+03, 2, 1
 1,9.98250000000000000e+03, 2, 1
 2,3.26700000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 2,3.99300000000000000e+04, 1, 3
 1,3.99300000000000000e+03, 3, 3
 1,2.72250000000000000e+04, 2, 1
 1,1.99650000000000000e+04, 2, 1
 1,7.26000000000000000e+04, 1, 1
 1,3.99300000000000000e+03, 1, 3
 1,8.71200000000000000e+04, 1, 1
 2,2.35950000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 1,1.16160000000000000e+05, 1, 1
 1,3.26700000000000000e+04, 1, 1
 2,7.26000000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 2,8.71200000000000000e+04, 1, 1
 1,2.35950000000000000e+04, 1, 1
 2,9.98250000000000000e+03, 1, 1
 1,5.98950000000000000e+04, 1, 1
 2,2.35950000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,1.16160000000000000e+05, 1,30
 1,5.98950000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 2,6.53400000000000000e+03, 1, 1
 1,9.98250000000000000e+03, 1, 3
 1,1.54275000000000000e+04, 2, 1
 1,6.53400000000000000e+03, 2, 1
 1,1.99650000000000000e+04, 2, 1
 1,2.35950000000000000e+04, 3, 3
 1,3.63000000000000000e+02, 2, 1
 1,1.36125000000000000e+04, 3, 3
 1,7.26000000000000000e+04, 2, 1
 1,3.99300000000000000e+04, 2, 1
 1,1.72425000000000000e+04, 2, 7
 1,5.98950000000000000e+04, 2, 1
 1,3.99300000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 2, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 3, 1
 2,4.90050000000000000e+04, 1, 1
 2,3.26700000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,1.72425000000000000e+04, 2, 1
 1,1.01640000000000000e+05, 2, 1
 1,1.99650000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,3.99300000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,3.99300000000000000e+04, 2, 1
 1,8.71200000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 3, 3
 2,2.35950000000000000e+04, 1, 1
 1,8.16750000000000000e+03, 1, 3
 2,1.63843846980000002e+05, 1,22
 1,8.71200000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,7.26000000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 1,4.90050000000000000e+04, 1, 1
 2,8.71200000000000000e+04, 1,22
 1,4.90050000000000000e+04, 2, 1
 1,4.90050000000000000e+04, 2, 1
 1,9.98250000000000000e+03, 2, 1
 1,3.99300000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 2, 1
 2,7.26000000000000000e+04, 1, 1
 1,1.45200000000000000e+03, 1, 1
 2,4.90050000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 2,4.90050000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.36125000000000000e+04, 3, 2
 3,5.98950000000000000e+04, 1, 1
 1,3.99300000000000000e+03, 1,24
 1,3.26700000000000000e+04, 3, 1
 1,9.98250000000000000e+03, 1, 1
 1,5.44500000000000000e+03, 1, 2
 1,5.98950000000000000e+04, 2, 1
 1,7.26000000000000000e+04, 1, 1
 1,2.35950000000000000e+04, 1,20
 1,4.90050000000000000e+04, 3, 2
 1,1.63843846980000002e+05, 3, 1
 1,8.16750000000000000e+03, 2, 1
 4,2.72250000000000000e+04, 3, 1
 2,8.16750000000000000e+03, 3, 1
 1,8.16750000000000000e+03, 2, 1
 1,4.90050000000000000e+04, 1, 1
 1,1.54275000000000000e+04, 3, 5
 1,1.72425000000000000e+04, 1, 5
 1,1.72425000000000000e+04, 1, 1
 2,1.01640000000000000e+05, 3, 1
 2,5.98950000000000000e+04, 1, 3
 1,8.71200000000000000e+04, 2, 1
 1,4.90050000000000000e+04, 1, 1
 1,1.54275000000000000e+04, 1, 1
 1,1.54275000000000000e+04, 2, 1
 2,1.63843846980000002e+05, 1, 1
 2,3.26700000000000000e+04, 1, 1
 2,4.90050000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 3,1.63843846980000002e+05, 1, 2
 3,5.98950000000000000e+04, 3, 1
 1,4.90050000000000000e+04, 1, 2
 2,4.90050000000000000e+04, 1, 1
 2,2.72250000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 2,1.63843846980000002e+05, 3, 1
 2,8.71200000000000000e+04, 1, 1
 2,4.90050000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 2,3.99300000000000000e+04, 3, 2
 1,4.90050000000000000e+04, 1, 2
 1,3.99300000000000000e+04, 3, 2
 2,4.90050000000000000e+04, 3,30
 1,8.71200000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 2, 1
 2,7.26000000000000000e+04, 1,30
 1,5.98950000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 1,1.99650000000000000e+04, 1, 2
 2,1.72425000000000000e+04, 3,24
 4,2.72250000000000000e+04, 1,41
 1,5.98950000000000000e+04, 1, 1
 2,4.90050000000000000e+04, 1, 2
 1,7.26000000000000000e+04, 1, 1
 4,2.35950000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 2,2.72250000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 2,1.36125000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 2, 1
 1,4.90050000000000000e+04, 1, 1
 2,1.16160000000000000e+05, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,8.71200000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 3, 3
 1,1.63843846980000002e+05, 3, 1
 1,2.72250000000000000e+04, 2, 1
 1,1.72425000000000000e+04, 2, 1
 1,1.72425000000000000e+04, 2, 1
 1,3.99300000000000000e+04, 3, 3
 1,1.54275000000000000e+04, 3, 3
 1,1.63843846980000002e+05, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,4.90050000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 3, 6
 1,1.01640000000000000e+05, 1, 1
 1,2.54100000000000000e+03, 3, 2
 2,7.26000000000000000e+04, 1, 1
 1,3.26700000000000000e+04, 2, 1
 1,1.36125000000000000e+04, 2, 1
 2,1.63843846980000002e+05, 1, 1
 2,1.63843846980000002e+05, 1, 1
 2,1.63843846980000002e+05, 1, 1
 2,1.16160000000000000e+05, 1, 1
 2,4.90050000000000000e+04, 3, 1
 1,1.01640000000000000e+05, 3, 3
 2,1.16160000000000000e+05, 1, 1
 1,5.98950000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 1,2.35950000000000000e+04, 1, 1
 1,1.99650000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 2, 1
 1,5.98950000000000000e+04, 3, 5
 1,5.98950000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 2, 1
 2,1.63843846980000002e+05, 1, 1
 2,8.71200000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.72425000000000000e+04, 1, 1
 2,1.99650000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 3, 1
 1,5.98950000000000000e+04, 3, 1
 2,4.90050000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 2, 1
 1,1.01640000000000000e+05, 2, 1
 1,4.90050000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,9.98250000000000000e+03, 1, 1
 1,4.90050000000000000e+04, 2, 1
 1,1.63843846980000002e+05, 2, 1
 1,7.26000000000000000e+04, 1, 1
 1,1.99650000000000000e+04, 2, 1
 1,8.71200000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,2.35950000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,3.99300000000000000e+04, 1, 1
 2,7.26000000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 2,1.16160000000000000e+05, 1, 1
 2,1.63843846980000002e+05, 3, 1
 1,7.26000000000000000e+04, 1, 1
 2,1.01640000000000000e+05, 1, 1
 1,8.71200000000000000e+04, 3, 1
 1,1.63843846980000002e+05, 1, 1
 1,3.26700000000000000e+04, 1, 1
 1,1.17975000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 2,1.16160000000000000e+05, 1, 1
 2,7.26000000000000000e+04, 1, 1
 2,3.99300000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 2,7.26000000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,7.26000000000000000e+04, 2, 1
 1,4.90050000000000000e+04, 3,35
 1,4.90050000000000000e+04, 3, 6
 2,3.26700000000000000e+04, 1, 1
 2,1.01640000000000000e+05, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,1.17975000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,2.35950000000000000e+04, 1, 1
 1,1.99650000000000000e+04, 1, 1
 2,3.99300000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 2,1.99650000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 1, 1
 2,8.16750000000000000e+03, 1, 2
 1,1.63843846980000002e+05, 3, 1
 2,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 2,4.90050000000000000e+04, 1, 1
 2,8.71200000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,1.63843846980000002e+05, 1, 4
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.01640000000000000e+05, 1, 1
 2,8.71200000000000000e+04, 1, 1
 1,3.26700000000000000e+04, 1, 1
 1,8.16750000000000000e+03, 3, 1
 1,6.53400000000000000e+03, 1, 1
 1,3.26700000000000000e+04, 1, 1
 1,2.35950000000000000e+04, 3, 3
 2,1.01640000000000000e+05, 1, 1
 2,1.16160000000000000e+05, 1, 1
 2,7.26000000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,8.16750000000000000e+03, 1, 1
 1,2.35950000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 1,8.71200000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 1,1.16160000000000000e+05, 1, 1
 1,1.16160000000000000e+05, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 2,7.26000000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 3, 1
 1,1.01640000000000000e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,8.71200000000000000e+04, 3, 1
 2,1.01640000000000000e+05, 1, 1
 1,1.99650000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,2.35950000000000000e+04, 1,10
 1,1.54275000000000000e+04, 2, 1
 1,1.16160000000000000e+05, 2, 1
 1,3.26700000000000000e+04, 1, 1
 1,1.54275000000000000e+04, 2, 1
 1,9.98250000000000000e+03, 1, 1
 1,4.90050000000000000e+04, 2, 1
 1,3.63000000000000000e+02, 1,24
 1,1.99650000000000000e+04, 3, 2
 1,3.26700000000000000e+04, 2, 1
 2,4.90050000000000000e+04, 3, 2
 1,7.26000000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,4.90050000000000000e+04, 1, 1
 2,7.26000000000000000e+04, 1, 1
 1,5.98950000000000000e+04, 2, 1
 4,4.71900000000000000e+03, 2, 1
 1,7.26000000000000000e+04, 1, 1
 2,7.26000000000000000e+04, 1, 1
 3,1.16160000000000000e+05, 3, 1
 2,1.17975000000000000e+04, 1, 1
 3,4.90050000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 2, 1
 1,2.54100000000000000e+03, 2, 1
 2,6.53400000000000000e+03, 1, 1
 3,5.98950000000000000e+04, 1, 1
 2,1.99650000000000000e+04, 1, 1
 2,1.16160000000000000e+05, 1, 1
 2,5.98950000000000000e+04, 1, 1
 2,4.90050000000000000e+04, 1, 1
 2,3.99300000000000000e+04, 1, 1
 2,1.16160000000000000e+05, 1, 1
 1,1.72425000000000000e+04, 1, 1
 2,2.54100000000000000e+03, 1, 1
 2,5.44500000000000000e+03, 1, 1
 1,3.99300000000000000e+04, 2, 1
 2,2.35950000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 2, 1
 1,8.71200000000000000e+04, 2, 1
 1,8.16750000000000000e+03, 2, 1
 1,4.71900000000000000e+03, 2, 1
 2,1.01640000000000000e+05, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 2, 1
 1,7.26000000000000000e+04, 1, 2
 1,2.35950000000000000e+04, 2, 1
 1,4.90050000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 1, 1
 2,1.01640000000000000e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,2.35950000000000000e+04, 1, 1
 1,1.16160000000000000e+05, 1, 1
 3,1.63843846980000002e+05, 1, 1
 2,3.26700000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,1.16160000000000000e+05, 1, 1
 3,7.26000000000000000e+04, 1, 1
 1,1.16160000000000000e+05, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,1.01640000000000000e+05, 3, 1
 2,1.63843846980000002e+05, 3, 1
 2,5.98950000000000000e+04, 1, 1
 3,5.44500000000000000e+03, 1, 1
 1,3.99300000000000000e+04, 1, 1
 1,8.16750000000000000e+03, 2, 1
 1,9.98250000000000000e+03, 3, 1
 1,6.53400000000000000e+03, 2, 1
 1,1.72425000000000000e+04, 2, 1
 1,7.26000000000000000e+04, 2, 1
 1,1.99650000000000000e+04, 1, 1
 2,8.71200000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 1,2.35950000000000000e+04, 2, 1
 1,9.98250000000000000e+03, 2, 1
 1,3.26700000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 3, 3
 3,1.72425000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 3
 1,4.90050000000000000e+04, 2, 1
 1,6.53400000000000000e+03, 2, 1
 1,2.35950000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 2, 1
 1,3.99300000000000000e+04, 2, 1
 4,4.90050000000000000e+04, 3, 2
 2,5.98950000000000000e+04, 1, 1
 2,3.99300000000000000e+04, 2, 1
 2,1.99650000000000000e+04, 2,15
 2,3.99300000000000000e+04, 1, 2
 2,4.90050000000000000e+04, 1, 2
 1,3.99300000000000000e+04, 3, 8
 1,4.90050000000000000e+04, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,5.98950000000000000e+04, 2, 1
 1,4.71900000000000000e+03, 3, 2
 1,2.54100000000000000e+03, 2, 1
 1,1.72425000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 2, 1
 2,5.98950000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 2, 1
 1,4.90050000000000000e+04, 2, 1
 2,2.35950000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,1.72425000000000000e+04, 2, 1
 1,2.35950000000000000e+04, 2, 1
 1,5.98950000000000000e+04, 1, 1
 1,3.26700000000000000e+04, 2, 1
 1,9.98250000000000000e+03, 2, 1
 1,3.26700000000000000e+04, 2, 1
 1,1.17975000000000000e+04, 2, 1
 2,7.26000000000000000e+04, 1, 3
 1,8.71200000000000000e+04, 1, 1
 2,3.26700000000000000e+04, 1, 1
 2,8.71200000000000000e+04, 1, 1
 1,1.16160000000000000e+05, 2, 1
 1,1.16160000000000000e+05, 1, 1
 1,4.90050000000000000e+04, 2, 1
 1,2.72250000000000000e+04, 2, 1
 1,7.26000000000000000e+04, 2, 1
 1,1.72425000000000000e+04, 1, 1
 1,8.16750000000000000e+03, 2, 1
 1,1.54275000000000000e+04, 2, 1
 2,3.99300000000000000e+03, 1, 1
 1,2.35950000000000000e+04, 2, 1
 1,3.99300000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 2, 1
 1,3.99300000000000000e+04, 2, 1
 1,2.35950000000000000e+04, 2,11
 2,5.98950000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,3.26700000000000000e+04, 1, 1
 2,1.16160000000000000e+05, 1, 1
 1,1.01640000000000000e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 2,8.71200000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.17975000000000000e+04, 2, 1
 1,2.72250000000000000e+04, 2, 1
 1,1.17975000000000000e+04, 2, 1
 1,8.16750000000000000e+03, 2, 1
 1,7.26000000000000000e+04, 2, 1
 1,9.98250000000000000e+03, 2, 1
 1,1.63843846980000002e+05, 2, 1
 1,1.54275000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 1, 3
 2,4.90050000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 2, 1
 4,4.90050000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 1,8.71200000000000000e+04, 1, 1
 2,1.63843846980000002e+05, 1, 1
 2,1.63843846980000002e+05, 1, 1
 2,1.16160000000000000e+05, 1, 1
 1,1.36125000000000000e+04, 1, 1
 2,7.26000000000000000e+04, 1, 1
 1,2.72250000000000000e+04, 1, 1
 1,9.98250000000000000e+03, 1, 1
 2,2.35950000000000000e+04, 1, 1
 1,1.72425000000000000e+04, 1, 1
 1,2.35950000000000000e+04, 2, 1
 1,1.36125000000000000e+04, 2, 1
 1,3.26700000000000000e+04, 1, 1
 1,3.26700000000000000e+04, 1, 1
 1,8.16750000000000000e+03, 1, 1
 1,3.26700000000000000e+03, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.72425000000000000e+04, 3, 1
 2,1.63843846980000002e+05, 3, 1
 1,8.71200000000000000e+04, 3, 1
 1,8.16750000000000000e+03, 1, 1
 1,3.26700000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 1, 1
 1,1.17975000000000000e+04, 1, 3
 1,3.26700000000000000e+04, 2, 3
 1,8.16750000000000000e+03, 1, 1
 1,5.98950000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.16160000000000000e+05, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.63843846980000002e+05, 1, 1
 1,1.17975000000000000e+04, 1, 1
 2,1.99650000000000000e+04, 1, 1
 1,8.16750000000000000e+03, 1, 1
 1,1.16160000000000000e+05, 3, 1
 2,1.16160000000000000e+05, 1, 1
 1,2.35950000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 1,3.26700000000000000e+04, 1, 1
 2,4.90050000000000000e+04, 1, 1
 1,3.99300000000000000e+04, 1, 1
 2,5.98950000000000000e+04, 1, 1
 1,4.90050000000000000e+04, 2, 3
 1,7.26000000000000000e+04, 1, 1
 2,8.71200000000000000e+04, 1, 1
 2,4.90050000000000000e+04, 1, 1
 1,7.26000000000000000e+04, 1, 1
 1,8.71200000000000000e+04, 2, 1
 1,4.90050000000000000e+04, 1, 1
