pres08,coninc,race,hispanic
 3,5.42025000000000000e+04, 1, 1
 1,1.90712500000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,9.63600000000000000e+04, 2, 1
 1,4.41650000000000000e+04, 1, 1
 2,1.30487500000000000e+04, 1, 1
 1,7.22700000000000000e+03, 2, 1
 1,1.70637500000000000e+04, 2, 1
 2,1.50562500000000000e+04, 1, 1
 1,6.02250000000000000e+03, 2, 1
 1,1.30487500000000000e+04, 2, 1
 2,4.01500000000000000e+02, 2, 1
 1,4.01500000000000000e+02, 2, 1
 1,2.60975000000000000e+04, 2, 1
 1,4.41650000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 3,6.62475000000000000e+04, 1, 1
 3,3.01125000000000000e+04, 1, 1
 1,2.20825000000000000e+04, 1, 1
 2,1.90712500000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 3,8.03000000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 2, 1
 1,2.20825000000000000e+04, 1, 1
 2,3.01125000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,9.63600000000000000e+04, 1, 4
 2,6.62475000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 1,1.30487500000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,7.22700000000000000e+03, 1, 1
 2,1.12420000000000000e+05, 1, 1
 2,1.52927230609999999e+05, 1, 1
 1,3.01125000000000000e+04, 1, 1
 2,2.20825000000000000e+04, 1, 1
 1,4.01500000000000000e+02, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,5.21950000000000000e+03, 3, 3
 1,4.01500000000000000e+02, 2, 1
 1,7.22700000000000000e+03, 2, 1
 1,1.10412500000000000e+04, 2, 1
 1,1.90712500000000000e+04, 2, 1
 1,1.10412500000000000e+04, 2, 1
 1,6.02250000000000000e+03, 2, 1
 1,9.03375000000000000e+03, 2, 1
 1,1.50562500000000000e+04, 2, 1
 1,8.03000000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 2, 1
 2,5.42025000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,2.20825000000000000e+04, 2, 1
 1,9.63600000000000000e+04, 2, 1
 1,1.10412500000000000e+04, 1, 1
 1,2.20825000000000000e+04, 2, 1
 1,2.60975000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,1.52927230609999999e+05, 1, 1
 1,5.42025000000000000e+04, 1, 1
 2,3.01125000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 1,1.12420000000000000e+05, 1, 1
 1,3.01125000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 1,2.20825000000000000e+04, 2, 1
 1,3.61350000000000000e+04, 2, 1
 1,3.61350000000000000e+04, 1, 1
 1,9.03375000000000000e+03, 1, 1
 1,2.60975000000000000e+04, 2, 1
 1,8.03000000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 2, 1
 2,5.42025000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 1,3.61350000000000000e+04, 2, 1
 1,1.60600000000000000e+03, 2, 1
 1,8.03000000000000000e+04, 1, 1
 1,1.12420000000000000e+05, 1, 1
 4,6.62475000000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 2
 3,4.41650000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 2, 1
 2,6.62475000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 2, 1
 1,6.62475000000000000e+04, 2, 1
 1,4.01500000000000000e+02, 2, 1
 1,2.60975000000000000e+04, 1, 1
 2,1.12420000000000000e+05, 1, 1
 1,1.52927230609999999e+05, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,9.63600000000000000e+04, 1, 1
 1,1.52927230609999999e+05, 1, 1
 2,9.63600000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 3, 1
 2,4.41650000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,4.01500000000000000e+02, 2, 1
 2,1.70637500000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,1.90712500000000000e+04, 2, 1
 2,1.12420000000000000e+05, 1, 1
 3,9.63600000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 1,3.61350000000000000e+03, 1, 1
 2,5.42025000000000000e+04, 2, 3
 1,3.01125000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,1.52927230609999999e+05, 3, 1
 2,1.52927230609999999e+05, 1, 1
 2,1.12420000000000000e+05, 1, 1
 1,1.70637500000000000e+04, 2, 1
 2,3.61350000000000000e+04, 1, 1
 1,1.50562500000000000e+04, 2, 1
 1,4.01500000000000000e+02, 2, 1
 1,3.61350000000000000e+04, 2, 1
 1,1.70637500000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,1.12420000000000000e+05, 1, 1
 2,6.62475000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 1,9.63600000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1, 2
 1,3.01125000000000000e+04, 1, 2
 1,2.20825000000000000e+04, 1, 2
 1,3.01125000000000000e+04, 1, 2
 1,1.70637500000000000e+04, 3, 2
 1,3.61350000000000000e+04, 1, 2
 2,3.61350000000000000e+04, 3, 2
 1,2.20825000000000000e+04, 1, 2
 1,1.30487500000000000e+04, 2, 2
 1,6.02250000000000000e+03, 1, 1
 1,2.60975000000000000e+04, 3, 2
 1,1.50562500000000000e+04, 1, 2
 2,4.41650000000000000e+04, 1, 2
 1,1.90712500000000000e+04, 1, 2
 1,2.20825000000000000e+04, 1, 2
 1,7.22700000000000000e+03, 3, 2
 2,1.90712500000000000e+04, 1, 2
 4,1.52927230609999999e+05, 1, 1
 1,3.61350000000000000e+04, 2, 1
 2,5.42025000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 2,1.70637500000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,1.52927230609999999e+05, 1, 1
 1,3.61350000000000000e+03, 2, 1
 2,6.02250000000000000e+03, 1, 1
 2,2.20825000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 2, 1
 2,4.41650000000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,1.90712500000000000e+04, 1, 1
 2,1.10412500000000000e+04, 1, 1
 1,4.41650000000000000e+03, 2, 1
 1,9.03375000000000000e+03, 2, 1
 2,1.50562500000000000e+04, 1, 1
 1,9.03375000000000000e+03, 1, 1
 1,1.90712500000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,1.90712500000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,1.30487500000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,1.90712500000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,1.90712500000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,1.52927230609999999e+05, 1, 1
 2,8.03000000000000000e+04, 1, 1
 2,1.12420000000000000e+05, 1, 1
 2,2.20825000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 1, 1
 1,1.90712500000000000e+04, 1, 1
 1,7.22700000000000000e+03, 2, 1
 1,2.20825000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 2, 1
 1,1.12420000000000000e+05, 1, 1
 1,3.01125000000000000e+04, 1, 1
 1,3.61350000000000000e+03, 2, 1
 1,2.60975000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 2,1.12420000000000000e+05, 1, 1
 3,1.60600000000000000e+03, 1, 1
 1,5.42025000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 2,1.70637500000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 2,9.03375000000000000e+03, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 3,4.41650000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 1, 1
 1,5.21950000000000000e+03, 1, 2
 2,3.01125000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,1.12420000000000000e+05, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 2,1.90712500000000000e+04, 1, 3
 1,2.20825000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 2, 1
 2,4.41650000000000000e+04, 1, 1
 2,9.03375000000000000e+03, 3, 2
 2,1.30487500000000000e+04, 1, 1
 1,1.10412500000000000e+04, 3, 1
 2,6.62475000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 2,1.10412500000000000e+04, 1, 1
 1,1.50562500000000000e+04, 1, 1
 1,2.20825000000000000e+04, 1, 1
 2,1.12420000000000000e+05, 3, 1
 1,6.62475000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,1.50562500000000000e+04, 3, 1
 1,5.42025000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 3, 1
 1,3.01125000000000000e+04, 1, 1
 2,1.90712500000000000e+04, 3, 3
 1,3.61350000000000000e+04, 3, 1
 1,2.20825000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1, 1
 1,2.20825000000000000e+04, 3, 1
 1,2.60975000000000000e+04, 3, 1
 1,6.02250000000000000e+03, 3, 1
 1,4.41650000000000000e+04, 3, 1
 1,3.61350000000000000e+04, 3, 1
 2,9.63600000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,1.12420000000000000e+05, 1, 1
 2,1.12420000000000000e+05, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1, 1
 3,3.01125000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 1,9.03375000000000000e+03, 1, 1
 2,8.03000000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 1,1.12420000000000000e+05, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,9.03375000000000000e+03, 1, 1
 1,5.42025000000000000e+04, 1, 2
 2,2.20825000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,9.63600000000000000e+04, 2, 1
 1,3.01125000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,1.12420000000000000e+05, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,1.12420000000000000e+05, 1, 1
 1,3.61350000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,9.63600000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 2
 1,1.50562500000000000e+04, 1, 1
 1,4.01500000000000000e+02, 3, 1
 1,1.12420000000000000e+05, 1, 1
 3,8.03000000000000000e+04, 1, 1
 1,1.50562500000000000e+04, 1, 1
 1,1.30487500000000000e+04, 1, 1
 1,9.63600000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,1.12420000000000000e+05, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,2.20825000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 2,3.01125000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 2,1.90712500000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,1.90712500000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 1,1.50562500000000000e+04, 1, 1
 4,3.61350000000000000e+04, 1, 1
 2,9.03375000000000000e+03, 1, 1
 1,1.90712500000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,2.20825000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,1.90712500000000000e+04, 1, 1
 2,1.30487500000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,6.02250000000000000e+03, 1, 1
 1,1.10412500000000000e+04, 1, 1
 2,5.21950000000000000e+03, 1, 1
 2,4.41650000000000000e+03, 1, 1
 3,2.60975000000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 2,9.03375000000000000e+03, 1, 1
 1,2.60975000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 1,1.10412500000000000e+04, 1, 1
 1,1.90712500000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,1.12420000000000000e+05, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 2,2.20825000000000000e+04, 1, 1
 1,9.63600000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,1.10412500000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 2, 1
 1,5.42025000000000000e+04, 2, 1
 1,2.60975000000000000e+04, 2, 1
 1,1.10412500000000000e+04, 1, 1
 2,1.70637500000000000e+04, 1, 1
 2,1.90712500000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,3.01125000000000000e+04, 1, 1
 2,3.01125000000000000e+04, 1, 1
 3,4.41650000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,4.41650000000000000e+04, 2, 1
 2,8.03000000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 1, 1
 1,5.42025000000000000e+04, 2, 1
 2,5.42025000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,9.03375000000000000e+03, 1, 1
 2,3.61350000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 1,7.22700000000000000e+03, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,9.63600000000000000e+04, 1, 1
 1,1.52927230609999999e+05, 1, 1
 1,9.63600000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 1,2.81050000000000000e+03, 2, 1
 1,4.41650000000000000e+03, 2, 1
 1,2.60975000000000000e+04, 2, 1
 1,1.10412500000000000e+04, 2, 1
 1,4.41650000000000000e+04, 2, 1
 1,4.41650000000000000e+03, 2, 1
 2,8.03000000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 1,1.30487500000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 2,1.90712500000000000e+04, 1, 1
 1,1.30487500000000000e+04, 1, 1
 1,2.81050000000000000e+03, 2, 1
 1,1.10412500000000000e+04, 2, 1
 1,2.60975000000000000e+04, 2, 1
 1,4.01500000000000000e+02, 2, 1
 1,1.10412500000000000e+04, 2, 1
 1,1.30487500000000000e+04, 2, 1
 1,1.30487500000000000e+04, 2, 1
 1,1.30487500000000000e+04, 2, 1
 2,3.01125000000000000e+04, 1, 1
 2,1.70637500000000000e+04, 1, 1
 2,3.61350000000000000e+04, 1, 1
 1,1.70637500000000000e+04, 1, 1
 1,9.03375000000000000e+03, 1, 1
 1,2.60975000000000000e+04, 2, 1
 1,2.60975000000000000e+04, 2, 1
 1,7.22700000000000000e+03, 2, 1
 1,9.03375000000000000e+03, 2, 1
 1,3.61350000000000000e+04, 2, 1
 1,1.30487500000000000e+04, 2, 1
 2,4.01500000000000000e+02, 1, 1
 1,2.60975000000000000e+04, 2, 1
 2,4.41650000000000000e+04, 1, 1
 1,9.03375000000000000e+03, 1, 1
 1,7.22700000000000000e+03, 2, 1
 2,9.03375000000000000e+03, 1, 1
 1,4.01500000000000000e+02, 2, 1
 1,1.90712500000000000e+04, 2, 1
 2,4.41650000000000000e+04, 1, 1
 1,1.70637500000000000e+04, 2, 1
 1,6.62475000000000000e+04, 1, 1
 1,1.70637500000000000e+04, 2, 1
 2,4.41650000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 2, 1
 2,3.61350000000000000e+04, 1, 1
 2,3.01125000000000000e+04, 1, 1
 1,1.70637500000000000e+04, 2, 1
 1,1.90712500000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 2, 1
 1,1.50562500000000000e+04, 2, 1
 1,9.03375000000000000e+03, 2, 1
 1,3.61350000000000000e+04, 3, 1
 1,5.42025000000000000e+04, 1, 1
 1,8.03000000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 2,8.03000000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,1.50562500000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,5.42025000000000000e+04, 1, 1
 2,4.01500000000000000e+02, 1, 1
 2,1.12420000000000000e+05, 1, 1
 2,5.42025000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,7.22700000000000000e+03, 2, 1
 1,3.01125000000000000e+04, 1, 2
 1,6.02250000000000000e+03, 1, 1
 2,6.62475000000000000e+04, 1, 1
 2,9.63600000000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 2
 2,6.62475000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1, 1
 1,9.03375000000000000e+03, 1, 1
 1,9.03375000000000000e+03, 2, 1
 2,3.01125000000000000e+04, 1, 1
 2,4.41650000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1,30
 1,1.90712500000000000e+04, 1, 1
 1,1.60600000000000000e+03, 1, 1
 1,2.60975000000000000e+04, 1, 1
 2,6.62475000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 2,5.42025000000000000e+04, 1, 1
 1,6.62475000000000000e+04, 1, 1
 1,4.41650000000000000e+03, 1, 1
 2,1.90712500000000000e+04, 1, 1
 1,1.52927230609999999e+05, 2, 1
 2,4.41650000000000000e+04, 1, 1
 1,3.01125000000000000e+04, 1, 1
 2,1.10412500000000000e+04, 1, 1
 2,5.21950000000000000e+03, 1, 1
 2,1.90712500000000000e+04, 1, 1
 2,6.02250000000000000e+03, 1, 1
 2,1.70637500000000000e+04, 1, 1
 1,2.60975000000000000e+04, 1, 1
 1,3.61350000000000000e+04, 1, 1
 1,9.03375000000000000e+03, 1, 1
 2,2.60975000000000000e+04, 1, 1
 2,2.60975000000000000e+04, 1, 1
 3,3.61350000000000000e+04, 1, 1
 2,1.52927230609999999e+05, 1, 1
 2,1.10412500000000000e+04, 1, 1
 1,5.21950000000000000e+03, 1, 1
 3,3.01125000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 3,15
 2,1.07240000000000000e+05, 1, 1
 1,4.21300000000000000e+04, 2, 1
 1,2.10650000000000000e+04, 1, 1
 1,3.83000000000000000e+02, 2, 1
 1,2.48950000000000000e+04, 1, 1
 2,3.83000000000000000e+02, 1, 1
 1,1.81925000000000000e+04, 2, 1
 1,4.21300000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 3,15
 2,9.19200000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,3.44700000000000000e+04, 2, 1
 2,6.89400000000000000e+03, 1, 1
 1,4.21300000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 2, 1
 1,2.48950000000000000e+04, 3, 1
 1,9.19200000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,5.17050000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 2,5.17050000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 3, 3
 3,1.78712464940000005e+05, 1, 1
 1,2.10650000000000000e+04, 2, 1
 1,6.89400000000000000e+03, 3, 3
 1,5.17050000000000000e+04, 2, 1
 1,2.10650000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 1, 1
 2,9.19200000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 2
 1,6.31950000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 1, 1
 1,2.10650000000000000e+04, 3,15
 1,2.10650000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.07240000000000000e+05, 1, 1
 1,1.07240000000000000e+05, 3, 1
 1,6.31950000000000000e+04, 2, 1
 1,9.19200000000000000e+04, 3,46
 1,1.62775000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 1,1.07240000000000000e+05, 1, 1
 2,2.48950000000000000e+04, 3,21
 1,7.66000000000000000e+04, 1, 1
 2,1.43625000000000000e+04, 1, 1
 1,2.48950000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 1, 1
 1,1.07240000000000000e+05, 2, 1
 2,5.17050000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,1.78712464940000005e+05, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 2, 1
 4,2.87250000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 1, 2
 1,1.78712464940000005e+05, 1, 1
 2,4.21300000000000000e+04, 1, 1
 1,8.61750000000000000e+03, 1, 8
 1,3.44700000000000000e+04, 2, 1
 1,1.05325000000000000e+04, 2, 1
 1,1.43625000000000000e+04, 1, 6
 1,9.19200000000000000e+04, 3, 1
 2,4.21300000000000000e+03, 2, 1
 1,2.10650000000000000e+04, 2, 2
 2,8.61750000000000000e+03, 1, 1
 2,1.24475000000000000e+04, 3, 1
 1,1.62775000000000000e+04, 2, 1
 1,2.48950000000000000e+04, 1, 6
 1,2.87250000000000000e+04, 1, 2
 1,1.62775000000000000e+04, 1, 1
 1,4.21300000000000000e+04, 1, 2
 1,5.17050000000000000e+04, 2, 1
 1,5.17050000000000000e+04, 1, 1
 2,6.31950000000000000e+04, 1, 1
 1,8.61750000000000000e+03, 1, 1
 2,3.44700000000000000e+04, 3,30
 1,4.21300000000000000e+04, 3,30
 1,6.89400000000000000e+03, 3, 1
 2,6.89400000000000000e+03, 1, 1
 1,3.83000000000000000e+02, 1, 1
 2,6.31950000000000000e+04, 1, 1
 2,1.07240000000000000e+05, 1, 2
 1,4.21300000000000000e+04, 1, 2
 2,9.19200000000000000e+04, 1, 2
 2,6.31950000000000000e+04, 1, 1
 1,9.19200000000000000e+04, 2, 1
 3,1.78712464940000005e+05, 1, 1
 2,1.78712464940000005e+05, 3, 1
 2,9.19200000000000000e+04, 1, 2
 2,6.31950000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 1,3.44700000000000000e+04, 1, 1
 1,1.62775000000000000e+04, 2, 1
 1,1.07240000000000000e+05, 1,20
 1,2.48950000000000000e+04, 3, 2
 1,1.07240000000000000e+05, 1, 2
 2,3.44700000000000000e+04, 1, 2
 1,2.87250000000000000e+04, 1, 2
 1,7.66000000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 3, 1
 2,2.10650000000000000e+04, 1, 1
 1,5.17050000000000000e+04, 2, 1
 1,9.19200000000000000e+04, 3, 2
 1,1.78712464940000005e+05, 1, 1
 1,6.31950000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,7.66000000000000000e+04, 1, 1
 2,5.17050000000000000e+04, 1, 1
 2,3.44700000000000000e+04, 1, 1
 1,6.31950000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 1,22
 1,1.05325000000000000e+04, 2, 1
 1,4.21300000000000000e+04, 2, 1
 1,6.31950000000000000e+04, 2, 1
 1,3.44700000000000000e+04, 3, 3
 1,5.17050000000000000e+04, 1, 1
 1,1.78712464940000005e+05, 1, 1
 2,1.07240000000000000e+05, 1, 1
 1,3.44700000000000000e+04, 1, 1
